,2291.0,164.0,164.0,164.0,164.0,421.0,421.0,421.0,421.0,421.0,421.0,421.0,421.0,421.0,421.0,421.0,421.0,421.0,421.0,421.0,421.0,421.0,421.0,421.0,421.0,421.0,421.0,421.0,421.0,421.0,164.0,164.0,164.0,164.0,164.0,164.0,1841.0,164.0,1841.0,1841.0,1841.0,164.0,164.0,164.0,164.0,1841.0,164.0,164.0,1841.0,164.0,164.0,164.0,1841.0,164.0,164.0,164.0,164.0,164.0,164.0,164.0,164.0,164.0,164.0,164.0,1841.0,164.0,164.0,164.0,164.0,164.0,164.0,164.0,164.0,164.0,164.0,164.0,1841.0,164.0,164.0,164.0,164.0,164.0,164.0,164.0,1841.0,1841.0,1841.0,164.0,164.0,164.0,1841.0,164.0,164.0,164.0,164.0,1841.0,164.0,164.0,164.0,1841.0,1841.0,164.0,164.0,1841.0,164.0,164.0,164.0,164.0,164.0,164.0,1841.0,164.0,164.0,164.0,164.0,164.0,164.0,164.0,164.0,164.0,1841.0,164.0,164.0,164.0,164.0,164.0,164.0,1841.0,164.0,164.0,164.0,164.0,164.0,164.0,164.0,164.0,164.0,164.0,164.0,164.0,164.0,164.0,1841.0,164.0,1841.0,164.0,164.0,164.0,1841.0,164.0,164.0,164.0,164.0,164.0,164.0,164.0,164.0,164.0,164.0,1841.0,164.0,164.0,164.0,1841.0,164.0,164.0,164.0,164.0,164.0,1841.0,164.0,164.0,1841.0,164.0,164.0,1841.0,1841.0,164.0,164.0,164.0,164.0,164.0,164.0,1841.0,164.0,164.0,164.0,1841.0,164.0,1841.0,164.0,1841.0,164.0,164.0,164.0,164.0,164.0,164.0,164.0,1841.0,164.0,164.0,164.0,164.0,164.0,164.0,164.0,1841.0,1841.0,164.0,164.0,164.0,164.0,164.0,164.0,164.0,164.0,164.0,164.0,164.0,1541.0,164.0,1541.0,1541.0,164.0,164.0,164.0,164.0,164.0,1841.0,1841.0,1841.0,1841.0,1841.0,421.0,421.0,421.0,421.0,421.0,421.0,421.0,421.0,421.0,421.0,421.0,421.0,1849.0,1849.0,1849.0,890.0,157.0,157.0,157.0,157.0,157.0,157.0,157.0,157.0,157.0,157.0,157.0,157.0,157.0,157.0,157.0,157.0,157.0,157.0,157.0,157.0,157.0,157.0,157.0,157.0,1233.0,1841.0,164.0,421.0,421.0,421.0,421.0,421.0,164.0,164.0,164.0,164.0,421.0,421.0,1841.0,421.0,421.0,1841.0,164.0,164.0,421.0,164.0,421.0,1541.0,1541.0,164.0,164.0,1841.0,164.0,164.0,1841.0,1541.0,1841.0,421.0,421.0,1841.0,1841.0,164.0,164.0,1841.0,164.0,164.0,164.0,164.0,1841.0,421.0,164.0,421.0,1541.0,909.0,2130.0,2130.0,2130.0,1849.0,1849.0,1849.0,1849.0,1849.0,1849.0,1849.0,2130.0,1190.0,890.0,1190.0,2268.0,2268.0,157.0,157.0,157.0,1233.0,157.0,1511.0,157.0,157.0,157.0,157.0,2268.0,157.0,2268.0,157.0,157.0,157.0,157.0,157.0,157.0,1233.0,1233.0,157.0,2268.0,157.0,2272.0,1849.0,1849.0,2272.0,2130.0,2130.0,157.0,157.0,157.0,157.0,157.0,157.0,157.0,157.0,157.0,157.0,157.0,157.0,1233.0,421.0,421.0,421.0,421.0,909.0,2268.0,164.0,157.0,157.0,1841.0,1233.0,2272.0
2013-01-08,,0.0,,,,0.0,,,0.0,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,0.0,,0.0,,,0.0,0.0,,,,0.0,,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,,0.0,,,0.0,,,,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,,,0.0,0.0,,0.0,,0.0,,,,,0.0,,,0.0,0.0,,0.0,0.0,,,0.0,0.0,0.0,,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,,,,,0.0,,0.0,0.0,,,,0.0,0.0,,0.0,0.0,,,,,,,,0.0,,0.0,0.0,,,,,0.0,,0.0,,,,0.0,0.0,0.0,,,0.0,,,0.0,0.0,0.0,,,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,0.0,0.0,,,0.0,,,0.0,,0.0,,,0.0,,,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,,,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,,0.0,,,,0.0,,0.0,,,,,0.0,0.0,3.6,0.0,0.0,2.5,5.1,2.5,2.5,0.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.8
2013-01-09,,0.0,,,,0.0,,,0.0,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,0.0,0.0,,,,0.0,,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,,0.0,,,0.0,,,,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,,,0.0,0.0,,0.0,,0.0,,,,,0.0,,,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,,,,,0.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,,0.0,0.0,,,,,0.0,,0.0,,,,0.0,0.0,0.0,,,0.0,,,,0.0,0.0,,,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,0.0,0.0,,,0.0,,,0.0,,0.0,,,0.0,,,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,,,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,,0.0,,,,0.0,,0.0,,,,,0.0,0.0,1.3,0.0,0.0,2.5,0.0,5.1,0.0,0.0,0.0,2.5,5.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.3
2013-01-10,,0.0,,,,0.0,,,0.0,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,0.0,,0.0,,,0.0,0.0,,,,0.0,,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,1.5,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,,0.0,,,0.0,,,,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,,,0.0,0.0,,0.0,,0.0,,,,,0.0,,,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,,,,,0.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,1.8,,0.0,0.0,,,,,0.0,,0.0,,,,0.0,0.0,0.0,,,17.5,,,0.0,0.0,0.0,,,0.0,,,,,,2.8,0.0,0.0,0.0,0.8,0.0,3.3,0.0,0.0,,0.0,,,,,0.0,0.0,,,0.0,,,0.0,,0.0,,,0.0,,,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,9.7,,21.1,7.6,2.0,10.9,0.0,0.0,,,,21.3,0.0,0.3,0.0,5.1,,,0.0,0.0,,,3.8,,,,0.0,,0.0,,,,,1.3,0.0,2.5,10.2,10.2,7.6,2.5,20.3,7.6,7.6,10.2,2.5,7.6,5.1,5.1,15.2,12.7,10.2,15.2,17.8,12.7,5.1,0.0,0.0,1.3,4.3,,0.0,3.6,10.7,0.0,2.1,7.1
2013-01-11,,1.5,,,,1.3,0.0,,5.1,,0.3,4.1,4.6,,,,,,,,,,,,,,,,,,2.3,2.5,1.8,1.0,,1.0,,3.8,,1.5,0.0,1.3,1.3,,,0.0,,,0.8,1.3,,,0.5,1.3,1.0,2.0,0.8,0.5,1.0,1.3,,,,0.0,,1.8,0.8,0.0,,1.5,0.0,1.5,1.3,1.3,,1.3,1.8,,1.0,2.0,1.5,,3.6,2.5,,0.8,,,0.8,,,,1.8,,0.5,,,0.0,1.8,0.5,0.0,2.3,1.0,0.0,,3.0,0.5,,,0.8,0.0,1.0,,0.8,2.8,,,0.0,0.5,0.8,,,0.8,1.5,,1.3,1.0,,1.5,2.0,,1.3,1.3,0.8,,0.8,2.8,,0.8,1.8,,1.0,,0.8,0.8,,0.5,,1.3,,,1.8,1.0,,1.0,0.0,1.3,,0.0,0.8,0.5,,0.8,1.3,,1.3,,0.5,0.8,0.5,0.8,0.5,,0.5,2.8,,,1.0,3.8,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,4.1,,2.8,3.3,,,,,0.0,,0.0,0.0,,,,0.0,0.0,,0.0,0.0,,,,,,5.6,,11.9,,19.1,13.7,,,,,25.1,,16.8,,,,2.3,11.9,7.4,,,13.0,,,14.0,12.2,7.1,,,0.0,,,,,,0.5,0.0,0.0,3.3,0.0,3.6,0.5,0.0,0.0,,,,,,,0.0,0.5,,,0.8,,,2.8,,0.5,,,0.0,,,2.0,0.0,0.0,,,,,0.0,0.0,3.3,0.0,,,5.1,8.9,,,,7.6,,5.6,12.7,8.4,2.8,0.3,0.0,,,,21.3,21.3,5.1,0.3,33.0,,,8.4,5.3,,,15.0,,,,13.2,,9.1,,,,,1.5,10.9,5.1,2.5,0.0,0.0,0.0,0.0,20.3,5.1,5.1,2.5,5.1,0.0,5.1,53.3,48.3,25.4,33.0,53.3,0.0,0.0,0.0,0.0,0.0,0.0,,0.8,2.3,2.3,1.1,0.0,2.5
2013-01-12,,0.0,,,,0.0,0.0,,0.0,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,0.0,0.0,,,,0.0,,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,,0.0,,,0.0,,,,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,0.0,0.0,,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,,,0.0,0.0,,0.0,,0.0,,,,,0.0,,,0.0,0.0,,0.0,0.0,0.0,,1.3,0.0,0.0,,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,,,,,0.0,,0.0,0.0,,,,0.0,0.0,,0.0,0.0,,,,,,1.3,,5.6,,2.3,3.3,,,,,10.2,,6.6,,,,5.3,3.3,2.0,,,6.1,,,3.6,5.1,6.6,,,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,0.0,0.0,,,0.0,,,0.0,,0.0,,,0.0,,,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,,,0.8,1.5,,,0.0,0.3,,0.0,0.0,1.5,0.5,0.3,0.0,,,,3.3,7.6,0.8,0.0,9.7,,,4.3,1.8,,,3.8,,,,9.1,,17.8,,,,,0.8,4.8,1.8,2.5,2.5,0.0,2.5,0.0,0.0,5.1,0.0,0.0,0.0,0.0,0.0,2.5,0.0,0.0,0.0,10.2,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.3,1.8,0.0,0.0,0.3
2013-01-13,,0.0,,,,0.0,0.0,,0.0,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,0.0,,0.0,,,0.0,0.0,,,,0.0,,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,,0.0,,,0.0,,,,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,,0.0,0.0,1.0,0.0,0.0,,0.0,0.0,,,,,,0.0,0.0,,0.0,,0.0,,,,,0.0,,,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,,,,,0.0,,0.0,0.0,,,,0.0,0.0,,0.0,0.0,,,,,,0.3,0.0,0.0,,0.0,0.0,,,,,1.3,,2.0,,,,0.3,0.0,0.0,,,0.0,,,0.0,0.5,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,0.0,0.0,,,0.0,,,0.0,,0.0,,,0.0,,,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,,,0.0,0.5,,,0.0,0.3,,0.0,0.0,0.3,0.0,0.0,0.0,,,,0.0,0.3,0.0,0.0,0.0,,,0.0,0.0,,,0.0,,,,0.0,,0.0,,,,,0.0,0.0,0.3,2.5,2.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
2013-01-14,,0.0,,,,0.0,0.0,,0.0,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,0.0,0.0,,,,0.0,,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,,0.0,,,0.0,,,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,,,0.0,0.0,,0.0,,0.0,,,,,0.0,,,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,,,,,0.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,,0.0,0.0,,,,,0.0,,0.0,,,,0.0,0.0,0.0,,,0.0,,,0.0,0.0,0.0,,,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,0.0,0.0,,,0.0,,,0.0,,0.0,,,0.0,,,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,,,0.8,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,,0.0,,,,0.0,,0.0,,,,,0.0,0.0,0.0,7.6,7.6,0.0,5.1,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.3,,0.0,0.0,0.0,0.0,0.0,2.5
2013-01-15,,0.0,,,,0.0,0.0,,0.0,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,0.0,0.0,,,,0.0,,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,,0.0,,,0.0,,,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,,,0.0,0.0,,0.0,,0.0,,,,,0.0,,,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,,,,,0.0,,0.0,0.0,,,,0.0,0.0,,0.0,0.0,,,,,,,,0.0,,0.3,0.0,,,,,0.0,,0.3,,,,0.3,0.0,0.0,,,0.0,,,0.0,0.0,0.5,,,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,0.0,0.0,,,0.0,,,0.0,,0.0,,,0.0,,,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,,,4.8,1.3,,,0.0,5.3,,0.0,0.0,0.0,1.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,,0.0,,,,0.3,,0.0,,,,,0.0,0.0,2.8,2.5,0.0,2.5,2.5,5.1,2.5,0.0,5.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.1,0.0,5.1,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.8
2013-01-16,,0.0,,,,0.0,0.0,,0.0,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,0.0,0.0,,,,0.0,,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,,0.0,,,0.0,,,,0.0,,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,,,0.0,0.0,,0.0,,0.0,,,,,0.0,,,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,,,,,0.0,,0.0,0.0,,,,0.0,0.0,,0.0,0.0,,,,,,,0.0,0.0,,,0.0,,,,,0.0,,0.0,,,,0.0,0.0,0.0,,,0.0,,,0.0,0.0,0.0,,,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,0.0,0.0,,,0.0,,,0.0,,0.0,,,0.0,,,0.0,0.0,,,,,,0.0,0.0,0.0,0.0,,,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,,0.0,,,,0.0,,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,2.5,0.0,0.0,0.0,0.0,0.0,5.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
2013-01-17,,0.0,,,,0.0,0.0,,0.0,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,0.0,0.0,,,,0.0,,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,,0.0,,,0.0,,,,0.0,,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,,,0.0,0.0,,0.0,,0.0,,,,,0.0,,,0.0,0.0,,0.0,0.0,,,0.0,0.0,0.0,,,0.0,,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,,0.0,0.0,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,,,,,0.0,,0.0,0.0,,,,0.0,0.0,,0.0,0.0,,,,,,,0.0,0.0,,0.0,0.0,,,,,0.0,,0.0,,,,0.0,0.0,0.0,,,0.0,,,0.0,0.0,0.0,,,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,0.0,0.0,,,0.0,,,0.0,,0.0,,,0.0,,,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,,,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,,0.0,,,,0.0,,0.0,,,,,0.0,0.0,0.0,0.0,2.5,2.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
2013-01-18,,0.0,,,,0.0,,,0.0,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,0.0,0.0,,,,0.0,,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,,0.0,,,0.0,,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,,,0.0,0.0,,0.0,,0.0,,,,,0.0,,,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,,,,,0.0,,0.0,0.0,,,,0.0,0.0,,0.0,0.0,,,,,,,,0.0,,0.0,0.0,,,,,0.0,,0.0,,,,0.0,0.0,0.0,,,0.0,,,0.0,0.0,0.0,,,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,0.0,0.0,,,0.0,,,0.0,,0.0,,,0.0,,,0.0,0.0,,,,,,0.0,0.0,0.0,0.0,,,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,,0.0,,,,0.0,,0.0,,,,,0.0,0.0,0.0,0.0,0.0,2.5,0.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
2013-01-19,,0.0,,,,0.0,,,0.0,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,0.0,,0.0,,,0.0,0.0,,,,0.0,,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,,0.0,,,0.0,,,,0.0,,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,,,,0.0,0.0,,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,,,0.0,0.0,,0.0,,0.0,,,,,0.0,,,0.0,0.0,,0.0,0.0,,,0.0,0.0,0.0,,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,,,,,0.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,,0.0,0.0,,,,,0.0,,0.0,,,,0.0,0.0,0.0,,,0.0,,,0.0,0.0,0.0,,,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,,,0.0,,,0.0,,0.0,,,0.0,,,0.0,0.0,0.0,,,,,0.0,0.0,0.0,,,,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,,0.0,,,,0.0,,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
